FIPS State and County Codes,Geographic area name,RAE Report Links
17159,"Richland County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17159&geoType=county&view=report&reportType=detailed
17161,"Rock Island County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17161&geoType=county&view=report&reportType=detailed
17163,"St. Clair County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17163&geoType=county&view=report&reportType=detailed
17165,"Saline County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17165&geoType=county&view=report&reportType=detailed
17167,"Sangamon County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17167&geoType=county&view=report&reportType=detailed
17169,"Schuyler County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17169&geoType=county&view=report&reportType=detailed
17171,"Scott County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17171&geoType=county&view=report&reportType=detailed
17173,"Shelby County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17173&geoType=county&view=report&reportType=detailed
17175,"Stark County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17175&geoType=county&view=report&reportType=detailed
17177,"Stephenson County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17177&geoType=county&view=report&reportType=detailed
17179,"Tazewell County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17179&geoType=county&view=report&reportType=detailed
17181,"Union County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17181&geoType=county&view=report&reportType=detailed
17183,"Vermilion County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17183&geoType=county&view=report&reportType=detailed
17185,"Wabash County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17185&geoType=county&view=report&reportType=detailed
17187,"Warren County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17187&geoType=county&view=report&reportType=detailed
17189,"Washington County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17189&geoType=county&view=report&reportType=detailed
17191,"Wayne County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17191&geoType=county&view=report&reportType=detailed
17193,"White County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17193&geoType=county&view=report&reportType=detailed
17195,"Whiteside County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17195&geoType=county&view=report&reportType=detailed
17197,"Will County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17197&geoType=county&view=report&reportType=detailed
17199,"Williamson County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17199&geoType=county&view=report&reportType=detailed
17201,"Winnebago County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17201&geoType=county&view=report&reportType=detailed
17203,"Woodford County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17203&geoType=county&view=report&reportType=detailed
18,Indiana,https://cbb.census.gov/rae/#industry0=00&geoId=18&geoType=state&view=report&reportType=detailed
18001,"Adams County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18001&geoType=county&view=report&reportType=detailed
18003,"Allen County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18003&geoType=county&view=report&reportType=detailed
18005,"Bartholomew County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18005&geoType=county&view=report&reportType=detailed
18007,"Benton County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18007&geoType=county&view=report&reportType=detailed
18009,"Blackford County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18009&geoType=county&view=report&reportType=detailed
18011,"Boone County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18011&geoType=county&view=report&reportType=detailed
18013,"Brown County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18013&geoType=county&view=report&reportType=detailed
18015,"Carroll County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18015&geoType=county&view=report&reportType=detailed
18017,"Cass County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18017&geoType=county&view=report&reportType=detailed
18019,"Clark County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18019&geoType=county&view=report&reportType=detailed
18021,"Clay County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18021&geoType=county&view=report&reportType=detailed
18023,"Clinton County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18023&geoType=county&view=report&reportType=detailed
18025,"Crawford County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18025&geoType=county&view=report&reportType=detailed
18027,"Daviess County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18027&geoType=county&view=report&reportType=detailed
18029,"Dearborn County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18029&geoType=county&view=report&reportType=detailed
18031,"Decatur County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18031&geoType=county&view=report&reportType=detailed
18033,"DeKalb County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18033&geoType=county&view=report&reportType=detailed
18035,"Delaware County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18035&geoType=county&view=report&reportType=detailed
18037,"Dubois County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18037&geoType=county&view=report&reportType=detailed
18039,"Elkhart County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18039&geoType=county&view=report&reportType=detailed
18041,"Fayette County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18041&geoType=county&view=report&reportType=detailed
18043,"Floyd County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18043&geoType=county&view=report&reportType=detailed
18045,"Fountain County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18045&geoType=county&view=report&reportType=detailed
18047,"Franklin County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18047&geoType=county&view=report&reportType=detailed
18049,"Fulton County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18049&geoType=county&view=report&reportType=detailed
18051,"Gibson County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18051&geoType=county&view=report&reportType=detailed
18053,"Grant County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18053&geoType=county&view=report&reportType=detailed
18055,"Greene County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18055&geoType=county&view=report&reportType=detailed
18057,"Hamilton County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18057&geoType=county&view=report&reportType=detailed
18059,"Hancock County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18059&geoType=county&view=report&reportType=detailed
18061,"Harrison County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18061&geoType=county&view=report&reportType=detailed
18063,"Hendricks County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18063&geoType=county&view=report&reportType=detailed
18065,"Henry County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18065&geoType=county&view=report&reportType=detailed
18067,"Howard County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18067&geoType=county&view=report&reportType=detailed
18069,"Huntington County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18069&geoType=county&view=report&reportType=detailed
18071,"Jackson County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18071&geoType=county&view=report&reportType=detailed
18073,"Jasper County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18073&geoType=county&view=report&reportType=detailed
18075,"Jay County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18075&geoType=county&view=report&reportType=detailed
18077,"Jefferson County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18077&geoType=county&view=report&reportType=detailed
18079,"Jennings County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18079&geoType=county&view=report&reportType=detailed
18081,"Johnson County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18081&geoType=county&view=report&reportType=detailed
18083,"Knox County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18083&geoType=county&view=report&reportType=detailed
18085,"Kosciusko County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18085&geoType=county&view=report&reportType=detailed
18087,"LaGrange County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18087&geoType=county&view=report&reportType=detailed
18089,"Lake County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18089&geoType=county&view=report&reportType=detailed
18091,"LaPorte County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18091&geoType=county&view=report&reportType=detailed
18093,"Lawrence County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18093&geoType=county&view=report&reportType=detailed
18095,"Madison County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18095&geoType=county&view=report&reportType=detailed
18097,"Marion County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18097&geoType=county&view=report&reportType=detailed
18099,"Marshall County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18099&geoType=county&view=report&reportType=detailed
18101,"Martin County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18101&geoType=county&view=report&reportType=detailed
18103,"Miami County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18103&geoType=county&view=report&reportType=detailed
18105,"Monroe County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18105&geoType=county&view=report&reportType=detailed
18107,"Montgomery County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18107&geoType=county&view=report&reportType=detailed
18109,"Morgan County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18109&geoType=county&view=report&reportType=detailed
18111,"Newton County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18111&geoType=county&view=report&reportType=detailed
18113,"Noble County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18113&geoType=county&view=report&reportType=detailed
18115,"Ohio County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18115&geoType=county&view=report&reportType=detailed
18117,"Orange County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18117&geoType=county&view=report&reportType=detailed
18119,"Owen County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18119&geoType=county&view=report&reportType=detailed
18121,"Parke County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18121&geoType=county&view=report&reportType=detailed
18123,"Perry County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18123&geoType=county&view=report&reportType=detailed
18125,"Pike County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18125&geoType=county&view=report&reportType=detailed
18127,"Porter County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18127&geoType=county&view=report&reportType=detailed
18129,"Posey County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18129&geoType=county&view=report&reportType=detailed
18131,"Pulaski County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18131&geoType=county&view=report&reportType=detailed
18133,"Putnam County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18133&geoType=county&view=report&reportType=detailed
18135,"Randolph County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18135&geoType=county&view=report&reportType=detailed
18137,"Ripley County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18137&geoType=county&view=report&reportType=detailed
18139,"Rush County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18139&geoType=county&view=report&reportType=detailed
18141,"St. Joseph County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18141&geoType=county&view=report&reportType=detailed
18143,"Scott County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18143&geoType=county&view=report&reportType=detailed
18145,"Shelby County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18145&geoType=county&view=report&reportType=detailed
18147,"Spencer County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18147&geoType=county&view=report&reportType=detailed
18149,"Starke County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18149&geoType=county&view=report&reportType=detailed
18151,"Steuben County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18151&geoType=county&view=report&reportType=detailed
18153,"Sullivan County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18153&geoType=county&view=report&reportType=detailed
18155,"Switzerland County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18155&geoType=county&view=report&reportType=detailed
18157,"Tippecanoe County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18157&geoType=county&view=report&reportType=detailed
18159,"Tipton County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18159&geoType=county&view=report&reportType=detailed
18161,"Union County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18161&geoType=county&view=report&reportType=detailed
18163,"Vanderburgh County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18163&geoType=county&view=report&reportType=detailed
18165,"Vermillion County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18165&geoType=county&view=report&reportType=detailed
18167,"Vigo County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18167&geoType=county&view=report&reportType=detailed
18169,"Wabash County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18169&geoType=county&view=report&reportType=detailed
18171,"Warren County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18171&geoType=county&view=report&reportType=detailed
18173,"Warrick County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18173&geoType=county&view=report&reportType=detailed
18175,"Washington County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18175&geoType=county&view=report&reportType=detailed
18177,"Wayne County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18177&geoType=county&view=report&reportType=detailed
18179,"Wells County, Indiana",https://cbb.census.gov/rae/#industry0=00&geoId=18179&geoType=county&view=report&reportType=detailed
